"bluestock_fintech_—_nifty_100__|__balance_sheet__|__1,312_records",unnamed:_1,unnamed:_2,unnamed:_3,unnamed:_4,unnamed:_5,unnamed:_6,unnamed:_7,unnamed:_8,unnamed:_9,unnamed:_10,unnamed:_11,unnamed:_12
413,BPCL,Mar 2013,723,16052,33157,29696,79628,24721,7463,7470,39974,79628
414,BPCL,Mar 2014,723,18717,33152,35868,88460,27580,9372,6985,44523,88460
415,BPCL,Mar 2015,723,21839,25492,38268,86322,29109,15787,7712,33714,86322
416,BPCL,Mar 2016,656,27138,23388,35241,86422,25358,17459,9401,34203,86422
417,BPCL,Mar 2017,1311,29508,35725,42541,109086,33684,16834,21327,37241,109086
418,BPCL,Mar 2018,1967,34652,37659,46078,120356,45539,9875,23725,41217,120356
419,BPCL,Mar 2019,1967,36798,44839,53322,136926,49315,13654,24907,49050,136926
420,BPCL,Mar 2020,1967,34565,65476,48852,150860,60175,17757,27029,45900,150860
421,BPCL,Mar 2021,2093,51462,54532,52891,160978,64098,17037,26768,53075,160978
422,BPCL,Mar 2022,2129,49776,64534,71089,187529,83901,15433,23616,64578,187529
423,BPCL,Mar 2023,2129,51393,69376,65210,188109,86675,16249,26778,58406,188109
424,BPCL,Mar 2024,2136,73499,54599,72184,202418,86798,20204,26631,68785,202418
425,BPCL,Sep 2024,4273,72835,58880,75238,211226,100261,9127,27239,74599,211226
426,BRITANNIA,Mar 2013,24,534,380,946,1883,737,147,108,891,1883
427,BRITANNIA,Mar 2014,24,774,150,1159,2107,848,107,198,954,2107
428,BRITANNIA,Mar 2015,24,1221,145,1403,2793,844,48,518,1383,2793
429,BRITANNIA,Mar 2016,24,2068,131,1271,3494,950,90,788,1665,3494
430,BRITANNIA,Mar 2017,24,2672,125,1288,4109,1160,30,487,2432,4109
431,BRITANNIA,Mar 2018,24,3382,201,1581,5188,1346,203,1079,2560,5188
432,BRITANNIA,Mar 2019,24,4229,156,1829,6238,1688,101,1476,2972,6238
433,BRITANNIA,Mar 2020,24,4379,1538,1889,7830,1878,40,2893,3019,7830
434,BRITANNIA,Mar 2021,24,3524,2122,2331,8000,1793,117,2781,3310,8000
435,BRITANNIA,Mar 2022,24,2534,2481,2487,7527,1753,536,1762,3475,7527
436,BRITANNIA,Mar 2023,24,3510,2997,2819,9351,2655,105,3324,3266,9351
437,BRITANNIA,Mar 2024,24,3917,2065,3065,9072,2771,188,2767,3346,9072
438,BRITANNIA,Sep 2024,24,3186,2754,3503,9467,2950,56,2368,4092,9467
439,CANBK,Mar 2013,443,24733,376040,18108,419324,2883,1,127534,288907,419324
440,CANBK,Mar 2014,461,29715,447913,23000,501090,6661,1,135445,358982,501090
441,CANBK,Mar 2015,475,32017,499488,26578,558558,6969,1,152122,399466,558558
442,CANBK,Mar 2016,543,31867,506712,24603,563725,7206,0,152470,404049,563725
443,CANBK,Mar 2017,597,34088,534858,26615,596159,7185,0,162073,426901,596159
444,CANBK,Mar 2018,733,36164,563756,30781,631435,8335,0,157444,465657,631435
445,CANBK,Mar 2019,753,36936,640166,33928,711783,8433,0,168678,534672,711783
446,CANBK,Mar 2020,1030,40176,668170,32064,741440,8323,0,192645,540472,741440
447,CANBK,Mar 2021,1647,60763,1060998,56132,1179540,11269,2,286191,882077,1179540
448,CANBK,Mar 2022,1814,68147,1132626,56202,1258789,11447,2,311347,935992,1258789
449,CANBK,Mar 2023,1814,76240,1237160,65816,1381030,10334,0,352893,1017803,1381030
450,CANBK,Mar 2024,1814,90319,1369780,73104,1535018,12331,0,399207,1123480,1535018
451,CHOLAFIN,Mar 2013,143,1809,15269,1007,18228,73,0,172,17984,18228
452,CHOLAFIN,Mar 2014,143,2144,18075,1182,21544,74,0,39,21431,21544
453,CHOLAFIN,Mar 2015,144,2531,19950,1243,23868,69,0,25,23775,23868
454,CHOLAFIN,Mar 2016,156,3514,22546,1673,27889,120,0,16,27753,27889
455,CHOLAFIN,Mar 2017,156,4142,24071,2230,30598,150,0,182,30266,30598
456,CHOLAFIN,Mar 2018,156,4969,38330,711,44167,170,4,23,43970,44167
457,CHOLAFIN,Mar 2019,156,6052,50567,715,57490,167,14,42,57267,57490
458,CHOLAFIN,Mar 2020,164,8036,55005,853,64058,283,11,33,63732,64058
459,CHOLAFIN,Mar 2021,164,9436,63730,1314,74644,228,10,1583,72823,74644
460,CHOLAFIN,Mar 2022,164,11605,69174,1536,82478,259,37,2055,80127,82478
461,CHOLAFIN,Mar 2023,164,14182,97358,1923,113627,403,60,3562,109602,113627
462,CHOLAFIN,Mar 2024,168,19425,134475,2618,156686,1563,13,4036,151075,156686
463,CHOLAFIN,Sep 2024,168,21243,157943,2591,181945,1669,0,5787,174489,181945
464,CIPLA,Mar 2013,161,8858,967,1672,11658,3610,378,2532,5138,11658
465,CIPLA,Mar 2014,161,9890,1248,2102,13400,6496,442,709,5753,13400
466,CIPLA,Mar 2015,161,10641,1703,3166,15670,6830,581,640,7620,15670
467,CIPLA,Mar 2016,161,11356,5202,4331,21049,9368,2061,759,8862,21049
468,CIPLA,Mar 2017,161,12383,4113,4213,20869,9492,1683,973,8721,20869
469,CIPLA,Mar 2018,161,14068,4098,4346,22673,9950,981,1259,10483,22673
470,CIPLA,Mar 2019,161,14851,4316,4433,23762,9608,676,2554,10923,23762
471,CIPLA,Mar 2020,161,15602,2816,4843,23423,9683,825,1471,11444,23423
472,CIPLA,Mar 2021,161,18165,2014,4514,24855,9516,969,2710,11661,24855
473,CIPLA,Mar 2022,161,20680,1056,4960,26857,9683,766,2551,13857,26857
474,CIPLA,Mar 2023,161,23246,803,5089,29300,9160,1093,3662,15384,29300
475,CIPLA,Mar 2024,161,26545,559,5267,32533,9607,1153,5449,16323,32533
476,CIPLA,Sep 2024,162,28201,461,5832,34655,10342,1097,4995,18221,34655
477,COALINDIA,Mar 2013,6316,42156,1305,61206,110983,13466,3496,2395,91626,110983
478,COALINDIA,Mar 2014,6316,36088,178,62356,104938,14784,4316,3775,82063,104938
479,COALINDIA,Mar 2015,6316,34037,408,70505,111267,16115,5159,2813,87179,111267
480,COALINDIA,Mar 2016,6316,28517,1199,77528,113560,22082,4553,2906,84018,113560
481,COALINDIA,Mar 2017,6207,18311,3014,91054,118587,23811,8585,1483,84708,118587
482,COALINDIA,Mar 2018,6207,13971,1538,103754,125471,27574,10273,1704,85920,125471
483,COALINDIA,Mar 2019,6163,20292,2210,104356,133021,32618,9658,3170,87576,133021
484,COALINDIA,Mar 2020,6163,25994,6434,111430,150020,36784,8328,1973,102936,150020
485,COALINDIA,Mar 2021,6163,30355,5884,118649,161051,42405,10490,5950,102206,161051
486,COALINDIA,Mar 2022,6163,36980,3514,132780,179436,46677,12897,8921,110942,179436
487,COALINDIA,Mar 2023,6163,54680,4331,156222,221396,64547,17622,7139,132087,221396
488,COALINDIA,Mar 2024,6163,76567,6523,147217,236470,75668,18960,7110,134731,236470
489,COALINDIA,Sep 2024,6163,90034,7816,145345,249359,83642,16129,9058,140529,249359
490,DABUR,Mar 2013,174,1921,1151,1462,4709,1582,93,929,2105,4709
491,DABUR,Mar 2014,174,2482,708,1948,5312,1767,22,1076,2447,5312
492,DABUR,Mar 2015,176,3178,734,2019,6106,1877,50,1813,2365,6106
493,DABUR,Mar 2016,176,3995,805,1956,6932,1667,45,2691,2529,6932
494,DABUR,Mar 2017,176,4671,975,1910,7732,1958,42,3240,2492,7732
495,DABUR,Mar 2018,176,5530,938,2058,8702,2028,42,3805,2827,8702
496,DABUR,Mar 2019,177,5455,699,2106,8437,1969,64,3359,3045,8437
497,DABUR,Mar 2020,177,6429,522,2209,9337,2253,147,2800,4137,9337
498,DABUR,Mar 2021,177,7487,509,2661,10833,2243,147,4160,4283,10833
499,DABUR,Mar 2022,177,8205,1030,2872,12284,2308,168,6220,3589,12284
500,DABUR,Mar 2023,177,8796,1174,3505,13652,3579,175,6265,3633,13652
501,DABUR,Mar 2024,177,9689,1365,3885,15116,3815,232,6933,4136,15116
502,DABUR,Sep 2024,177,10185,1752,4259,16373,3874,190,7599,4710,16373
503,DIVISLAB,Mar 2013,27,2474,33,605,3139,909,303,408,1519,3139
504,DIVISLAB,Mar 2014,27,2937,18,729,3710,1222,144,502,1842,3710
505,DIVISLAB,Mar 2015,27,3469,27,883,4405,1309,218,733,2145,4405
506,DIVISLAB,Mar 2016,53,4240,42,562,4898,1439,264,803,2392,4898
507,DIVISLAB,Mar 2017,53,5304,36,762,6155,1559,444,1631,2521,6155
508,DIVISLAB,Mar 2018,53,5872,63,797,6785,1996,120,1889,2780,6785
509,DIVISLAB,Mar 2019,53,6904,106,973,8036,2088,492,1946,3511,8036
510,DIVISLAB,Mar 2020,53,7257,39,1183,8531,2782,920,971,3858,8531
511,DIVISLAB,Mar 2021,53,9242,5,1471,10771,3704,711,0,6356,10771
512,DIVISLAB,Mar 2022,53,11675,4,1628,13360,4325,470,72,8493,13360
513,DIVISLAB,Mar 2023,53,12714,4,1654,14425,4722,212,77,9414,14425
514,DIVISLAB,Mar 2024,53,13518,3,1886,15460,4739,778,82,9861,15460
515,DIVISLAB,Sep 2024,53,13664,8,1861,15586,4658,1316,85,9527,15586
516,DLF,Mar 2013,340,25389,26600,12318,64647,19849,7834,1334,35630,64647
517,DLF,Mar 2014,356,27039,24133,12997,64525,18835,5979,891,38820,64525
518,DLF,Mar 2015,356,27013,24495,14398,66262,19619,5901,623,40119,66262
519,DLF,Mar 2016,357,23712,25264,12396,61729,3943,1779,21310,34697,61729
520,DLF,Mar 2017,357,24216,29202,10179,63954,24640,153,1209,37952,63954
521,DLF,Mar 2018,357,34954,17491,7783,60585,8082,137,20832,31533,60585
522,DLF,Mar 2019,441,33135,17222,15684,66483,6322,103,21005,39053,66483
523,DLF,Mar 2020,495,33952,8103,13341,55890,5187,89,18566,32049,55890
524,DLF,Mar 2021,495,34849,6886,11258,53488,4856,95,19746,28791,53488
525,DLF,Mar 2022,495,35867,4182,10623,51167,4862,81,19779,26444,51167
526,DLF,Mar 2023,495,37192,3334,11551,52572,4785,61,19481,28245,52572
527,DLF,Mar 2024,495,38936,4834,14804,59069,3880,71,20138,34981,59069
528,DLF,Sep 2024,495,39732,4290,18062,62579,3836,73,20900,37770,62579
529,DMART,Mar 2013,544,245,526,176,1492,925,118,16,433,1492
530,DMART,Mar 2014,547,409,641,211,1808,1172,89,16,532,1808
531,DMART,Mar 2015,562,638,904,251,2355,1528,98,15,713,2355
532,DMART,Mar 2016,562,959,1192,389,3102,2094,82,29,897,3102
533,DMART,Mar 2017,624,3218,1497,480,5819,2578,153,26,3063,5819
534,DMART,Mar 2018,624,4045,439,540,5648,3400,147,68,2033,5648
535,DMART,Mar 2019,624,4963,700,718,7006,4400,377,17,2212,7006
536,DMART,Mar 2020,648,10432,333,663,12076,5948,364,15,5749,12076
537,DMART,Mar 2021,648,11536,393,1079,13655,7009,1020,3,5624,13655
538,DMART,Mar 2022,648,13030,647,1146,15471,9260,1129,6,5076,15471
539,DMART,Mar 2023,648,15430,643,1383,18105,11340,829,202,5733,18105
540,DMART,Mar 2024,651,18047,592,1882,21172,13415,935,107,6716,21172
541,DMART,Sep 2024,651,19487,713,2189,23040,14542,1107,87,7304,23040
542,DRREDDY,Mar 2013,85,6284,3682,3329,13380,4051,565,197,8567,13380
543,DRREDDY,Mar 2014,85,7780,4477,3563,15906,4641,639,1067,9559,15906
544,DRREDDY,Mar 2015,85,9768,4314,4290,18457,5377,529,2248,10303,18457
545,DRREDDY,Mar 2016,85,12484,3352,4408,20330,6563,772,3833,9162,20330
546,DRREDDY,Mar 2017,83,12179,4918,4474,21654,6931,3324,2110,9290,21654
547,DRREDDY,Mar 2018,83,12489,5071,4706,22349,6968,3470,2298,9612,22349
548,DRREDDY,Mar 2019,83,13941,3838,4557,22418,7191,2934,2587,9707,22418
549,DRREDDY,Mar 2020,83,15516,2210,5414,23223,6850,1535,2678,12160,23223
550,DRREDDY,Mar 2021,83,17558,3031,5915,26588,8206,1565,2212,14605,26588
551,DRREDDY,Mar 2022,83,19129,3384,7149,29746,8122,1293,2616,17715,29746
552,DRREDDY,Mar 2023,83,23203,1347,7576,32209,9219,1030,4986,16974,32209
553,DRREDDY,Mar 2024,83,28171,2002,8523,38780,10426,1419,4930,22004,38780
554,DRREDDY,Sep 2024,83,30666,4854,11125,46728,17254,1852,3663,23960,46728
555,EICHERMOT,Dec 2012,27,1728,23,2694,4471,992,504,638,2337,4471
556,EICHERMOT,Dec 2013,27,2028,84,3197,5337,1656,464,825,2391,5337
557,EICHERMOT,Dec 2014,27,2489,58,3829,6403,2309,419,1078,2597,6403
558,EICHERMOT,Mar 2016,27,3626,23,1263,4939,790,94,3388,667,4939
559,EICHERMOT,Mar 2017,27,5318,112,1552,7009,873,374,4987,775,7009
560,EICHERMOT,Mar 2018,27,7003,151,2341,9522,1502,333,5581,2106,9522
561,EICHERMOT,Mar 2019,27,8891,187,2281,11387,1875,450,4923,4140,11387
562,EICHERMOT,Mar 2020,27,9954,249,2220,12450,2378,312,5749,4011,12450
563,EICHERMOT,Mar 2021,27,11411,219,2901,14559,2433,314,3902,7909,14559
564,EICHERMOT,Mar 2022,27,12581,108,3424,16140,2424,505,7721,5490,16140
565,EICHERMOT,Mar 2023,27,14963,288,3919,19198,2690,472,12321,3715,19198
566,EICHERMOT,Mar 2024,27,18018,419,4650,23115,2914,555,13527,6119,23115
567,EICHERMOT,Sep 2024,27,18952,404,4997,24380,3490,230,14693,5968,24380
568,GAIL,Mar 2013,1268,27526,16472,14542,59809,24303,18376,1254,15876,59809
569,GAIL,Mar 2014,1268,31188,18537,15872,66865,27779,18490,1282,19314,66865
570,GAIL,Mar 2015,1268,32754,18291,17355,69669,33976,13806,1272,20615,69669
571,GAIL,Mar 2016,1268,35135,9052,13608,59063,29946,3688,9844,15584,59063
572,GAIL,Mar 2017,1691,37614,6553,12433,58291,30092,4126,10125,13948,58291
573,GAIL,Mar 2018,2255,39424,3876,15798,61353,30480,5938,10452,14482,61353
574,GAIL,Mar 2019,2255,43749,2224,20199,68426,32700,9738,10722,15267,68426
575,GAIL,Mar 2020,4510,44758,6912,18754,74934,38230,11666,9893,15145,74934
576,GAIL,Mar 2021,4440,48742,7873,19975,81030,41160,13400,13058,13413,81030
577,GAIL,Mar 2022,4440,59674,9216,23254,96584,44572,15490,16408,20114,96584
578,GAIL,Mar 2023,6575,58352,17816,25062,107805,49697,16646,17248,24214,107805
579,GAIL,Mar 2024,6575,70422,21794,25944,124735,55188,23627,21910,24010,124735
580,GAIL,Sep 2024,6575,77234,19632,25548,128989,54348,26281,24103,24257,128989
581,GODREJCP,Mar 2013,34,3279,2456,1926,7695,4496,141,121,2937,7695
582,GODREJCP,Mar 2014,34,3741,2373,2171,8320,5121,167,136,2895,8320
583,GODREJCP,Mar 2015,34,4277,2717,2097,9125,5551,225,186,3164,9125
584,GODREJCP,Mar 2016,34,4233,2891,2521,9679,5931,44,190,3514,9679
585,GODREJCP,Mar 2017,34,5268,4001,3637,12940,8083,97,934,3826,12940
586,GODREJCP,Mar 2018,68,6190,3508,4098,13864,8315,84,997,4468,13864
587,GODREJCP,Mar 2019,102,7165,3382,3445,14094,8670,52,516,4855,14094
588,GODREJCP,Mar 2020,102,7796,3575,3407,14880,9231,57,672,4920,14880
589,GODREJCP,Mar 2021,102,9337,1864,2941,14244,8905,57,679,4602,14244
590,GODREJCP,Mar 2022,102,11454,1704,2822,16082,9219,116,1015,5731,16082
591,GODREJCP,Mar 2023,102,13692,1130,2513,17437,9934,45,3029,4429,17437
592,GODREJCP,Mar 2024,102,12496,3222,2571,18392,10440,83,3504,4365,18392
593,GODREJCP,Sep 2024,102,12068,3828,2986,18984,10498,199,3517,4771,18984
594,GRASIM,Mar 2013,92,19565,9550,14916,44123,20561,6084,8011,9467,44123
595,GRASIM,Mar 2014,92,21523,9681,16441,47736,25209,4045,7611,10872,47736
596,GRASIM,Mar 2015,92,23048,11930,18963,54033,31828,2755,7255,12194,54033
597,GRASIM,Mar 2016,93,27336,12505,19642,59576,34271,1788,10601,12916,59576
598,GRASIM,Mar 2017,93,31294,9213,22147,62747,34786,1297,14200,12464,62747
599,GRASIM,Mar 2018,131,57230,67070,83467,207899,69257,2290,65995,70356,207899
600,GRASIM,Mar 2019,132,57888,84487,98620,241127,87129,2766,62747,88484,241127
601,GRASIM,Mar 2020,132,56501,84777,102772,244181,87736,3904,66337,86204,244181
602,GRASIM,Mar 2021,132,65362,79078,122777,267349,85023,5769,88017,88540,267349
603,GRASIM,Mar 2022,132,75567,74744,138706,289149,88996,6615,96766,96771,289149
604,GRASIM,Mar 2023,132,78610,103039,155042,336823,94896,7778,105355,128793,336823
605,GRASIM,Mar 2024,133,88520,137155,186309,412116,100494,18358,129306,163959,412116
606,GRASIM,Sep 2024,134,92784,158159,197376,448454,109643,15903,102453,220454,448454
607,HAL,Mar 2016,5,115,18,38,176,84,21,0,71,176
608,HAL,Mar 2017,5,128,2,34,170,75,1,22,72,170
609,HAL,Mar 2018,5,125,3,33,166,66,1,24,74,166
610,HAL,Mar 2019,5,128,8,33,175,59,0,22,93,175
611,HAL,Mar 2020,5,133,2,33,173,50,0,18,104,173
612,HAL,Mar 2021,5,139,6,36,186,45,0,17,124,186
613,HAL,Mar 2022,5,148,12,36,202,45,1,29,127,202
614,HAL,Mar 2023,5,172,47,47,271,57,23,35,156,271
615,HAL,Mar 2024,5,194,123,127,450,240,9,43,158,450
616,HAL,Sep 2024,5,202,124,145,476,244,3,48,181,476
630,HCLTECH,Jun 2013,139,13025,1044,8191,22399,6753,494,713,14440,22399
631,HCLTECH,Jun 2014,140,19410,1018,9412,29980,7444,531,662,21343,29980
632,HCLTECH,Jun 2015,281,23943,648,10372,35245,8275,552,869,25548,35245
633,HCLTECH,Mar 2016,282,27109,1090,10859,39341,9716,611,698,28315,39341
634,HCLTECH,Mar 2017,285,32664,582,12231,45762,15235,448,1306,28773,45762
635,HCLTECH,Mar 2018,278,36108,557,11046,47989,18753,320,2660,26256,47989
636,HCLTECH,Mar 2019,271,41095,4195,12788,58349,22888,235,2305,32921,58349
637,HCLTECH,Mar 2020,543,50724,7986,23566,82819,37490,400,7066,37863,82819
638,HCLTECH,Mar 2021,543,59370,6864,19270,86047,37145,312,6862,41728,86047
639,HCLTECH,Mar 2022,543,61371,6343,20664,88921,35077,129,6351,47364,88921
640,HCLTECH,Mar 2023,543,64862,4794,23051,93250,34619,40,5495,53096,93250
641,HCLTECH,Mar 2024,543,67720,5758,24985,99006,35063,108,7137,56698,99006
642,HCLTECH,Sep 2024,543,68332,5791,25097,99763,34480,172,7642,57469,99763
643,HAVELLS,Mar 2013,62,1380,982,2034,4458,1500,25,0,2933,4458
644,HAVELLS,Mar 2014,62,1604,1054,2613,5332,1600,44,0,3688,5332
645,HAVELLS,Mar 2015,62,1756,424,2546,4788,1541,38,0,3209,4788
646,HAVELLS,Mar 2016,62,2965,134,1225,4387,1224,20,189,2954,4387
647,HAVELLS,Mar 2017,62,3214,208,1683,5168,1300,12,162,3694,5168
648,HAVELLS,Mar 2018,63,3667,115,2763,6608,2819,24,0,3765,6608
649,HAVELLS,Mar 2019,63,4135,94,2856,7148,2904,233,0,4012,7148
650,HAVELLS,Mar 2020,63,4249,72,2690,7073,3350,86,0,3638,7073
651,HAVELLS,Mar 2021,63,5114,521,3155,8852,3290,90,306,5166,8852
652,HAVELLS,Mar 2022,63,5940,616,3904,10523,3434,57,426,6606,10523
653,HAVELLS,Mar 2023,63,6563,223,4309,11157,3621,166,201,7170,11157
654,HAVELLS,Mar 2024,63,7384,303,4683,12433,3988,299,20,8126,12433
655,HAVELLS,Sep 2024,63,7731,332,4718,12843,4488,130,20,8206,12843
656,HDFCBANK,Mar 2013,476,36167,335588,35492,407723,2773,0,110960,293989,407723
657,HDFCBANK,Mar 2014,480,43687,416677,42776,503620,3026,0,119571,381023,503620
658,HDFCBANK,Mar 2015,501,62653,509762,34181,607097,3225,0,149454,454417,607097
659,HDFCBANK,Mar 2016,506,73798,649587,38321,762212,3667,0,193634,564912,762212
660,HDFCBANK,Mar 2017,513,91281,741550,59000,892344,4000,0,210777,677567,892344
661,HDFCBANK,Mar 2018,519,109080,944817,48770,1103186,4008,0,238461,860717,1103186
662,HDFCBANK,Mar 2019,545,153128,1080235,58898,1292806,4369,0,289446,998991,1292806
663,HDFCBANK,Mar 2020,548,175810,1333041,71430,1580830,4776,0,389305,1186750,1580830
664,HDFCBANK,Mar 2021,551,209259,1511418,78279,1799507,5248,0,438823,1355435,1799507
665,HDFCBANK,Mar 2022,555,246772,1784970,90639,2122934,6432,0,449264,1667238,2122934
666,HDFCBANK,Mar 2023,558,288880,2139212,101783,2530432,8431,0,511582,2010419,2530432
667,HDFCBANK,Mar 2024,760,455636,3107503,466296,4030194,12604,0,1005682,3011909,4030194
668,HDFCLIFE,Mar 2013,1995,-658,0,40581,41918,252,29,40404,1232,41918
669,HDFCLIFE,Mar 2014,1995,-67,0,50347,52275,279,10,50527,1458,52275
670,HDFCLIFE,Mar 2015,1995,546,0,66767,69309,346,6,67024,1932,69309
671,HDFCLIFE,Mar 2016,1995,1108,0,73441,76544,335,12,74144,2053,76544
672,HDFCLIFE,Mar 2017,1998,1828,0,91270,95097,337,16,91723,3020,95097
673,HDFCLIFE,Mar 2018,2012,2693,0,105778,110483,336,5,106590,3551,110483
674,HDFCLIFE,Mar 2019,2017,3625,0,124378,130020,370,10,124958,4682,130020
675,HDFCLIFE,Mar 2020,2019,4788,0,125417,132224,322,8,127256,4637,132224
676,HDFCLIFE,Mar 2021,2021,6619,600,170415,179655,585,14,173564,5493,179655
677,HDFCLIFE,Mar 2022,2113,13501,600,214521,230734,6605,20,216551,7559,230734
678,HDFCLIFE,Mar 2023,2149,10844,950,234126,248069,997,31,238197,8844,248069
679,HDFCLIFE,Mar 2024,2151,12515,950,287071,302687,1549,28,291128,9982,302687
680,HDFCLIFE,Sep 2024,2152,13452,950,320201,336755,460,0,325023,11272,336755
681,HEROMOTOCO,Mar 2014,40,5583,284,4215,10122,2247,855,4106,2914,10122
682,HEROMOTOCO,Mar 2015,40,6500,100,4014,10654,2952,719,3118,3864,10654
683,HEROMOTOCO,Mar 2016,40,8794,232,3829,12896,3784,653,4501,3958,12896
684,HEROMOTOCO,Mar 2017,40,10276,261,4736,15312,4599,581,6066,4066,15312
685,HEROMOTOCO,Mar 2018,40,11932,228,5197,17397,4961,355,7669,4411,17397
686,HEROMOTOCO,Mar 2019,40,13080,312,5072,18504,4952,573,6114,6865,18504
687,HEROMOTOCO,Mar 2020,40,14366,453,4815,19674,6473,391,8359,4451,19674
688,HEROMOTOCO,Mar 2021,40,15376,584,7096,23096,6380,495,10582,5639,23096
689,HEROMOTOCO,Mar 2022,40,15807,605,6027,22478,6194,517,10528,5240,22478
690,HEROMOTOCO,Mar 2023,40,16616,568,6694,23917,6159,454,10891,6413,23917
691,HEROMOTOCO,Mar 2024,40,17659,606,7847,26153,6232,484,12751,6685,26153
692,HEROMOTOCO,Sep 2024,40,18971,588,9663,29261,6588,145,14980,7548,29261
693,HINDALCO,Mar 2013,191,35139,56951,28309,120590,37929,33834,12601,36226,120590
694,HINDALCO,Mar 2014,206,40398,64756,32621,137982,61163,23059,12961,40798,137982
